"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","BL2-A","BL3-A","BL3-H","BL3-W","Event","VL1-A","VL1-H","VL1-W","VL3-A","VL3-H","VL3-W","Time"
2.47836e+06,2.46764e+06,28,2.34681e+06,2.24272e+06,53,2071,10485,2,3925,6074,1877,0,8289,85771,73729,26,4689,5150,0,16.5455
3.09623e+06,2.99867e+06,38,4.00717e+06,3.91053e+06,61,26951,21690,21,14544,13513,2823,0,8326,136949,119633,27,20502,17841,13,16.5455
2.88985e+06,2.67732e+06,34,3.76046e+06,3.40972e+06,60,-1395,13001,7,-2285,-64,32,0,8368,43833,34540,23,3350,5168,0,16.5455
3.14793e+06,2.88057e+06,42,3.84527e+06,2.98033e+06,68,17334,10003,1,3536,-101,51,0,8410,44888,30839,28,9085,6262,0,17.5795
3.20384e+06,3.08216e+06,39,4.37498e+06,8.02875e+06,72,10343,18682,12,12833,-249,27,0,8484,33848,31631,19,21929,21091,15,17.5795
2.57495e+06,2.48237e+06,37,2.15293e+06,2.08102e+06,55,-15187,3670,0,217,2651,645,0,8488,38958,37256,21,2780,2789,0,17.5795
2.35152e+06,2.30796e+06,30,1.98209e+06,1.96413e+06,52,-7197,7470,0,-7553,3502,909,0,8504,89910,81404,25,4142,3266,0,17.5795
3.59195e+06,3.32454e+06,43,3.24107e+06,2.92869e+06,67,7945,13375,20,10220,-276,19,0,8570,31353,21348,21,6841,5342,0,17.5795
2.65231e+06,2.05015e+06,50,3.67883e+06,2.01573e+06,70,57838,77654,21,27095,23171,4538,0,8582,457012,449994,47,33600,32107,18,17.5795
3.34825e+06,2.91342e+06,38,3.79408e+06,7.98593e+06,67,25540,27106,25,16185,-42,59,0,8603,88379,70794,28,45480,36403,22,17.5795
2.78509e+06,2.5666e+06,40,2.03598e+06,1.86262e+06,67,10215,12012,9,1091,-161,35,0,8786,49641,41994,21,7292,4985,0,17.5795
3.8002e+06,3.50421e+06,45,4.2837e+06,8.16306e+06,73,104244,115367,26,59534,-212,46,0,8787,526644,484924,50,62948,58953,22,17.5795
2.60027e+06,2.41055e+06,37,2.02075e+06,2.02599e+06,64,-9022,6340,0,4436,-82,43,0,8792,36204,28414,21,1678,2257,0,17.5795
3.84823e+06,3.29289e+06,40,3.25567e+06,2.94607e+06,73,-5740,10188,2,-715,-5341,0,0,8800,30620,24269,19,4235,3559,0,17.5795
3.67961e+06,3.5465e+06,35,4.61776e+06,8.21175e+06,61,69890,80568,24,37171,-75,66,0,8874,239995,222068,34,57815,53760,22,17.5795
2.86451e+06,2.56278e+06,33,4.46611e+06,8.24491e+06,55,94694,110868,32,46263,-217,2,0,8884,52455,44544,22,17964,16871,13,17.5795
4.02839e+06,3.79604e+06,43,5.17283e+06,4.78203e+06,70,13638,19510,25,10465,-186,18,0,8894,26292,15601,15,7502,7676,0,17.5795
1.91631e+06,1.98885e+06,25,2.66387e+06,2.76116e+06,44,8688,10609,4,3897,-68,15,0,8948,26729,22309,17,9048,8006,0,18.6136
2.83329e+06,2.66609e+06,36,2.19032e+06,2.12972e+06,64,-11447,4158,0,437,-158,31,0,8988,42335,36390,21,4803,4243,0,18.6136
2.91163e+06,2.75996e+06,37,4.67829e+06,8.18237e+06,72,14010,13292,13,12469,-54,51,0,9030,32482,27178,18,24272,21939,16,18.6136
3.13588e+06,2.84703e+06,41,5.1513e+06,8.24322e+06,76,86796,108589,35,57394,-158,27,0,9131,1.12096e+06,973101,65,107248,93041,27,18.6136
4.09772e+06,3.68084e+06,45,4.71794e+06,4.46174e+06,71,1810,19702,15,22411,-31624,0,0,9197,34230,26461,20,39870,35710,19,18.6136
3.31456e+06,3.20376e+06,37,3.14346e+06,7.88314e+06,75,13357,13495,10,10984,-1879,0,0,9269,34063,26300,18,19917,17642,13,18.6136
3.49952e+06,3.14078e+06,42,5.74802e+06,5.19199e+06,78,105663,107357,28,132156,2098,566,0,9273,47061,33333,21,185900,164535,28,18.6136
3.21127e+06,2.98686e+06,40,5.43296e+06,8.15554e+06,74,256603,298569,28,122242,-79,56,0,9323,1.19028e+06,1.08732e+06,64,93481,84318,25,18.6136
3.71738e+06,3.25161e+06,43,4.44829e+06,4.01592e+06,65,11484,11772,6,6655,-243,0,0,9345,27519,21087,17,6195,6204,0,18.6136
3.28224e+06,3.10472e+06,40,5.39771e+06,8.3438e+06,77,74607,84660,26,35711,-171,34,0,9352,228293,208422,33,64510,58341,22,18.6136
3.61485e+06,3.38897e+06,39,4.65191e+06,8.12015e+06,78,46848,65961,21,36533,18638,3929,0,9372,110518,100948,26,47098,41685,21,18.6136
2.49315e+06,2.41793e+06,33,2.26861e+06,2.11468e+06,55,13400,9513,0,1721,30709,7670,0,9437,60854,58438,24,13441,11737,8,18.6136
2.79946e+06,2.65669e+06,30,4.60387e+06,8.09829e+06,54,103528,107041,29,41031,25,59,0,9444,31050,24753,18,13788,12300,8,18.6136
2.45937e+06,2.50161e+06,27,4.00259e+06,3.89001e+06,53,17035,16910,14,14963,-161,11,0,9572,52252,44820,22,20399,19442,14,19.6477
2.30427e+06,2.2454e+06,34,2.22968e+06,2.21863e+06,56,10777,14085,9,2956,-102,43,0,9652,52709,42628,23,4657,2993,0,19.6477
2.53047e+06,2.46293e+06,34,1.82092e+06,1.60737e+06,61,16767,12679,10,2096,-297,29,0,9658,91058,76436,25,6585,4751,0,19.6477
2.97855e+06,2.57882e+06,37,3.48392e+06,3.25331e+06,62,10400,12952,13,3373,20246,4761,0,9815,32148,21876,19,3654,2927,0,19.6477
2.73742e+06,2.57315e+06,34,1.97917e+06,1.92151e+06,53,-12577,5120,0,-3157,-834,0,0,9854,38135,34230,19,807,1863,0,19.6477
3.51863e+06,3.26073e+06,42,4.65726e+06,4.21109e+06,69,-1230,9594,0,3562,-133,47,0,9900,27247,22098,18,11154,10153,2,19.6477
2.54781e+06,2.2484e+06,31,4.16344e+06,3.77839e+06,61,50667,39902,34,48216,-372,44,0,10004,48799,38749,21,64489,57277,23,20.6818
3.81363e+06,3.42279e+06,41,4.28378e+06,8.32444e+06,66,112209,104494,34,56444,-200,92,0,10075,105023,92432,25,38424,35006,20,20.6818
3.25385e+06,3.11409e+06,41,2.96726e+06,2.57033e+06,77,8368,11185,6,2185,1297,327,0,10089,38863,31236,21,4161,4400,0,20.6818
2.50548e+06,2.43616e+06,32,2.88371e+06,2.74774e+06,55,-2325,7869,0,8625,-45,56,0,10132,44321,41545,19,4891,3978,0,20.6818
3.48148e+06,3.22784e+06,39,4.86836e+06,8.33532e+06,72,34504,32163,23,24911,-3093,0,0,10134,194601,167619,33,74979,65098,24,20.6818
3.04376e+06,3.00381e+06,28,4.28251e+06,8.23875e+06,53,5288,18454,14,13329,-129,17,0,10170,54927,47557,22,33980,30440,18,20.6818
3.57243e+06,3.27998e+06,30,2.90957e+06,2.96073e+06,45,5006,14700,11,251,-177,19,0,10209,29319,23833,18,3340,3329,0,20.6818
3.92342e+06,3.50713e+06,37,5.26236e+06,8.30767e+06,65,265833,265839,43,135716,4035,994,0,10230,284316,244251,41,89584,78440,25,20.6818
3.63675e+06,3.31453e+06,42,4.62706e+06,8.33441e+06,78,91821,91218,38,49728,-91,38,0,10298,175697,152435,33,50416,42837,21,20.6818
3.56124e+06,3.24547e+06,41,4.91847e+06,8.27416e+06,75,75725,82091,30,59578,-134,69,0,10394,85893,73390,25,51565,44687,21,20.6818
3.32274e+06,3.02041e+06,38,2.88449e+06,2.78298e+06,55,6919,19152,12,-2349,-24870,0,0,10400,34892,29499,19,4630,3408,0,20.6818
2.77087e+06,2.5956e+06,29,3.71347e+06,3.31482e+06,58,12844,16856,19,5579,8513,2534,0,10415,36959,23953,22,8107,6051,0,21.7159
4.05423e+06,3.45757e+06,46,5.15745e+06,8.30956e+06,68,12776,19120,18,5508,364,123,0,10433,39578,28747,21,29192,22436,19,21.7159
3.68752e+06,3.44878e+06,41,3.76331e+06,8.04064e+06,71,11043,20626,17,13537,-120,77,0,10450,55039,50543,22,29981,27916,19,21.7159
2.69674e+06,2.56154e+06,35,2.9765e+06,2.79502e+06,59,10473,13233,8,5715,-193,48,0,10517,26705,20714,17,2791,2278,0,21.7159
2.84954e+06,2.7018e+06,36,2.24068e+06,2.00188e+06,71,-11345,3776,0,-933,-6366,0,0,10575,57037,50528,23,6607,6806,0,21.7159
3.37277e+06,3.14301e+06,39,5.24254e+06,8.38175e+06,71,31058,22324,19,20458,-38690,0,0,10589,122272,100976,28,54405,49356,22,21.7159
2.61294e+06,2.47743e+06,34,2.25056e+06,1.79912e+06,61,-1354,9143,0,5495,-153,14,0,10643,67334,56895,24,4482,3655,0,21.7159
3.33264e+06,2.8824e+06,35,2.54037e+06,2.41259e+06,60,-3757,8295,0,1192,-222,6,0,10677,30021,20109,19,2629,2369,0,21.7159
3.74878e+06,3.13707e+06,39,5.34679e+06,4.62434e+06,74,-3805,5354,0,367,4001,1001,0,10768,26476,25502,15,5041,3850,0,21.7159
2.68918e+06,2.61178e+06,31,2.72588e+06,2.6694e+06,51,-3398,7616,0,-2430,-225,0,0,10775,28863,25689,19,4225,3995,0,21.7159
2.23484e+06,2.28447e+06,25,1.98761e+06,1.86946e+06,53,-5985,10423,3,-5491,513,238,0,10906,26286,21287,17,1945,2735,0,22.75
2.7241e+06,2.64328e+06,35,2.23383e+06,2.09435e+06,61,-6624,10651,3,-4570,-98,61,0,10915,29995,26923,17,3329,3123,0,22.75
2.97121e+06,2.94985e+06,36,3.29414e+06,3.07976e+06,72,-8221,6606,0,2157,-97,67,0,10920,39452,32360,21,4238,2386,0,22.75
2.329e+06,2.23381e+06,37,2.98984e+06,2.52034e+06,72,46742,27350,36,19929,1490,403,0,10941,66384,47840,35,9952,3754,0,22.75
2.99491e+06,2.61337e+06,32,4.83568e+06,4.21691e+06,59,15503,22830,23,5558,-161,15,0,10947,41332,21919,27,6082,4042,0,22.75
2.86786e+06,2.6727e+06,41,3.56293e+06,3.2313e+06,71,16792,20313,18,8716,-1203,0,0,11046,72480,61016,31,4576,3425,0,22.75
3.58607e+06,3.32593e+06,41,3.98113e+06,8.12921e+06,64,17321,26277,14,25337,-178,9,0,11053,184602,160615,28,72766,65353,24,22.75
3.62429e+06,3.12656e+06,39,5.45529e+06,8.30647e+06,65,84591,84762,33,48167,-279,0,0,11123,1.01952e+06,854590,63,103208,86108,27,22.75
2.60113e+06,2.46165e+06,32,2.07718e+06,2.16564e+06,49,-4336,5821,0,-210,-225,0,0,11125,39185,35540,19,3901,3835,0,22.75
3.65111e+06,3.08147e+06,38,3.72736e+06,3.58987e+06,58,10977,11671,9,2405,-244,0,0,11192,32952,24835,20,5742,2583,0,22.75
3.60151e+06,3.16299e+06,42,5.15834e+06,8.17702e+06,65,94677,107445,37,51841,-92,41,0,11301,1.05362e+06,885627,63,86194,71840,27,22.75
2.9843e+06,2.84219e+06,37,2.29808e+06,2.21143e+06,61,12670,12566,9,2694,-282,0,0,11312,103091,83896,27,9198,5858,0,22.75
2.63349e+06,2.53092e+06,37,2.11865e+06,2.05027e+06,63,1879,7806,0,1637,174,122,0,11378,46459,38604,22,4348,2678,0,23.7841
3.19131e+06,3.01979e+06,38,5.11278e+06,8.32345e+06,76,48511,39964,20,30257,-213,10,0,11381,295460,264801,43,70381,62381,23,23.7841
3.64595e+06,3.25562e+06,38,4.24121e+06,4.08738e+06,60,33298,29145,27,41885,-73,59,0,11454,32292,25653,19,48224,44326,21,23.7841
3.80435e+06,3.5243e+06,44,5.11533e+06,8.36006e+06,67,20804,25068,19,20436,-4098,0,0,11479,44236,36175,21,34015,28543,19,23.7841
2.04685e+06,2.02948e+06,34,3.79213e+06,3.59959e+06,68,128669,150838,38,56978,-271,35,0,11494,115573,110879,23,24028,23147,16,23.7841
1.94044e+06,1.92021e+06,27,2.41791e+06,2.2777e+06,46,15242,18263,27,496,-153,31,0,11531,40373,30833,21,4524,3159,0,23.7841
4.25472e+06,3.87323e+06,44,4.40497e+06,8.04683e+06,78,185382,199385,39,101396,-15351,0,0,11593,1.40685e+06,1.22207e+06,66,100064,90422,26,23.7841
2.57939e+06,2.43951e+06,32,3.81071e+06,3.39399e+06,62,8691,11160,5,5854,-198,0,0,11629,43913,40804,20,3165,3620,0,23.7841
2.62725e+06,2.57945e+06,37,1.95999e+06,1.88503e+06,57,-1372,12604,8,6180,12051,2545,0,11661,95183,78599,26,7977,7378,0,23.7841
2.34537e+06,2.26945e+06,33,2.8581e+06,2.69182e+06,64,4038,12286,12,1343,-236,40,0,11690,28591,21414,17,4761,2916,0,23.7841
3.55846e+06,3.32906e+06,41,5.36044e+06,8.3541e+06,71,42172,41291,24,32534,-113,41,0,11716,197847,174506,29,77206,67996,24,23.7841
2.43415e+06,2.19915e+06,29,4.01782e+06,8.18204e+06,54,97412,99704,27,50723,-5810,0,0,11748,960118,831671,58,88543,76197,26,23.7841
2.75502e+06,2.57165e+06,34,3.25002e+06,2.83846e+06,57,1269,12078,10,5799,-322,0,0,11873,44050,31639,22,4755,2769,0,24.8182
4.19782e+06,3.58088e+06,46,5.79859e+06,4.96038e+06,72,33664,22333,35,10984,-13,68,0,11958,28381,11608,16,7539,4793,0,24.8182
2.208e+06,2.12382e+06,31,2.15424e+06,1.80546e+06,61,12007,13754,10,1719,-11102,0,0,11964,114556,93509,29,6235,4953,0,24.8182
2.93747e+06,2.8298e+06,35,3.89939e+06,3.30045e+06,59,23422,18382,19,5933,-129,51,0,11971,27179,14979,18,4779,4482,0,24.8182
2.97723e+06,2.88409e+06,38,5.19511e+06,8.27806e+06,66,-724,9057,0,9256,-2450,0,0,12045,27432,24327,17,18262,15871,11,24.8182
3.50461e+06,3.1487e+06,41,5.60599e+06,8.29747e+06,78,7549,21280,14,17362,-382,0,0,12054,96280,83006,26,49727,42701,21,24.8182
3.45799e+06,3.16575e+06,34,3.33582e+06,3.09065e+06,61,-12608,7276,0,-890,-65,57,0,12087,58516,56996,21,8989,7404,0,24.8182
3.71898e+06,3.20656e+06,44,5.14997e+06,4.16705e+06,69,44905,36729,27,49983,-195,0,0,12115,31044,20798,18,66729,55752,25,24.8182
2.30351e+06,2.25063e+06,28,4.1111e+06,3.99585e+06,50,11668,9264,0,11580,-25745,0,0,12210,59381,48306,23,28217,26294,17,24.8182
4.28239e+06,3.80466e+06,47,5.53167e+06,4.60518e+06,76,39282,27450,43,13740,-25669,0,0,12211,39806,18701,24,7004,4244,0,24.8182
2.51043e+06,2.39643e+06,35,3.49886e+06,3.32275e+06,64,3334,9334,0,-1758,-216,0,0,12296,61335,54467,22,10679,9832,0,24.8182
2.78047e+06,2.50774e+06,34,4.9347e+06,4.57833e+06,62,13796,21464,23,8684,19094,4688,0,12299,46521,29668,25,4780,3905,0,24.8182
2.5042e+06,2.42524e+06,37,2.69719e+06,2.47418e+06,58,5930,10853,5,520,-38411,0,0,12339,33777,19340,19,4057,3216,0,24.8182
3.35615e+06,2.98349e+06,36,3.064e+06,2.815e+06,65,-9946,5189,0,5852,-3740,0,0,12361,45745,34875,23,6368,3034,0,25.8523
2.62993e+06,2.53541e+06,37,2.98014e+06,2.71342e+06,70,61496,74949,23,28614,-238,39,0,12376,139618,122719,27,27253,25219,16,25.8523
3.00825e+06,2.86602e+06,39,2.08953e+06,2.08308e+06,60,-6014,10386,3,-261,958,277,0,12392,51540,45789,22,4226,4931,0,25.8523
3.11893e+06,2.94634e+06,35,4.9348e+06,8.28393e+06,61,5509,20862,11,13728,-5194,0,0,12410,191353,173488,32,66852,58039,24,25.8523
3.47395e+06,3.23942e+06,43,4.3677e+06,8.29562e+06,72,20995,35224,18,15599,-1516,0,0,12411,156331,141067,27,54508,48215,22,25.8523
3.11378e+06,2.73429e+06,36,3.62256e+06,7.96249e+06,63,52665,64177,28,29423,23480,5711,0,12444,175455,148200,30,52083,44301,23,25.8523
3.71505e+06,3.38619e+06,44,5.36184e+06,8.30838e+06,78,4089,18117,16,13127,-13353,0,0,12504,51082,44397,23,33885,27753,18,25.8523
3.27062e+06,3.08264e+06,39,4.43641e+06,8.15362e+06,78,16411,9173,0,11814,281,123,0,12530,28135,23952,18,23389,20880,16,25.8523
3.91514e+06,3.70134e+06,41,4.04767e+06,8.12505e+06,70,6961,10557,4,2503,-165,40,0,12571,28770,25761,17,22916,20130,15,25.8523
3.8768e+06,3.23417e+06,42,5.48145e+06,8.38147e+06,68,177971,169111,44,100683,19438,5222,0,12618,409389,339654,53,63134,51079,25,25.8523
3.38104e+06,3.23605e+06,29,3.50637e+06,8.00235e+06,53,73161,82429,26,45065,-8845,0,0,12657,192719,169797,31,41762,37028,21,25.8523
4.11197e+06,3.56514e+06,45,5.17894e+06,8.27572e+06,65,189340,213277,29,109570,33588,6872,0,12662,3.23295e+06,2.73708e+06,80,197817,166798,30,25.8523
3.38155e+06,2.42766e+06,58,4.20251e+06,3.72091e+06,81,-2648,7051,0,-3211,-253,34,0,12694,51411,50680,20,6164,4072,0,25.8523
3.23885e+06,2.86688e+06,35,2.49896e+06,2.39986e+06,52,7115,10325,4,1404,-94,34,0,12698,47786,40516,21,3548,3595,0,25.8523
3.67581e+06,2.07591e+06,60,5.91054e+06,3.37443e+06,103,16626,12688,9,8595,-1198,0,0,12791,28215,15523,13,13894,8353,0,25.8523
3.25862e+06,3.15785e+06,39,5.72985e+06,5.31696e+06,73,62934,68527,28,37698,-58,51,0,12839,85262,71111,25,21532,19476,14,26.8864
3.09501e+06,2.71593e+06,35,2.88244e+06,2.66368e+06,61,-7920,8126,0,-1489,-264,8,0,12855,65501,57205,24,6870,6376,0,26.8864
3.98095e+06,3.59e+06,44,5.17086e+06,8.21583e+06,78,14881,23062,26,27247,-370,0,0,12897,181853,154145,30,63877,54718,24,26.8864
2.46107e+06,2.43833e+06,34,1.9675e+06,1.78395e+06,62,11964,12496,7,10656,-272,0,0,12951,41951,32513,20,2204,1757,0,26.8864
3.43861e+06,2.97496e+06,39,5.34304e+06,8.16922e+06,71,81048,104166,30,52643,-161,0,0,13019,1.19548e+06,962931,67,123746,105160,28,26.8864
2.74137e+06,2.68222e+06,35,2.67018e+06,2.53061e+06,58,23020,14177,19,1717,-172,28,0,13022,34756,24010,20,4662,2816,0,26.8864
2.76986e+06,2.68909e+06,37,2.38762e+06,2.3026e+06,56,5037,11127,7,-6758,-295,43,0,13053,48522,41638,21,4849,4645,0,26.8864
3.34164e+06,3.16633e+06,39,4.52884e+06,8.26754e+06,69,121514,142432,25,65924,226,95,0,13273,507111,471333,48,53322,47952,22,26.8864
2.59789e+06,2.53326e+06,35,2.19397e+06,1.74289e+06,71,-8368,9245,0,-91,18375,3962,0,13282,30106,32286,17,3617,2556,0,26.8864
3.49534e+06,3.08068e+06,39,5.64352e+06,8.23299e+06,68,53373,50460,41,54478,-647,0,0,13289,27408,20639,20,70271,56874,25,27.9205
2.95765e+06,2.81028e+06,37,3.8198e+06,8.01702e+06,73,15267,21594,16,14341,-1014,0,0,13394,48193,43695,21,34205,30864,19,27.9205
3.22714e+06,2.95517e+06,38,5.26278e+06,8.22232e+06,66,254345,288309,38,162635,8388,1798,0,13414,67531,54908,23,55827,49319,22,27.9205
3.07905e+06,2.76852e+06,34,2.34616e+06,2.18993e+06,62,5804,11158,6,-2262,-189,56,0,13471,29835,23635,17,3458,2978,0,27.9205
4.1846e+06,3.74469e+06,45,4.55332e+06,8.08622e+06,71,73092,65609,37,45162,4968,1091,0,13495,400202,350793,50,98154,82393,27,27.9205
3.09025e+06,2.83034e+06,38,4.75974e+06,8.12971e+06,76,28006,36168,22,21258,1103,334,0,13522,121942,100736,28,40617,35641,20,27.9205
4.35703e+06,3.34973e+06,45,5.18969e+06,8.35712e+06,67,40591,41619,32,47539,-195,23,0,13615,327011,258935,46,129047,102375,30,27.9205
2.95154e+06,2.61085e+06,31,4.46906e+06,4.03453e+06,56,-69,13291,9,3629,-124,59,0,13631,44022,30314,26,4469,3947,0,27.9205
3.34309e+06,2.50196e+06,41,4.03966e+06,3.84525e+06,55,4138,8888,0,5373,-23141,0,0,13674,50281,42058,20,6344,3311,0,27.9205
3.23622e+06,3.00612e+06,39,5.13247e+06,8.09193e+06,70,54951,65262,22,34328,18812,3967,0,13734,256696,237078,34,54518,47153,23,27.9205
2.27916e+06,2.02257e+06,31,3.13343e+06,2.73451e+06,59,19317,15890,17,11174,-6360,0,0,13766,39563,29214,23,18266,16297,13,27.9205
3.69093e+06,3.36269e+06,40,5.66627e+06,8.31608e+06,77,67678,61170,30,45827,-68,30,0,13773,182188,160882,29,55621,47185,23,28.9545
4.31475e+06,3.9054e+06,45,4.95549e+06,8.21757e+06,69,98179,97850,32,44642,71,64,0,13783,66862,52331,25,17839,16574,13,28.9545
4.13258e+06,3.68541e+06,49,4.41723e+06,8.0348e+06,76,333441,349029,43,163858,2872,620,0,13809,4.23906e+06,3.50745e+06,83,237670,198825,31,28.9545
3.46644e+06,3.35612e+06,40,5.65134e+06,5.47241e+06,73,28981,35860,24,29718,-370,15,0,13909,72328,64510,24,43791,43091,19,28.9545
3.59855e+06,3.24308e+06,42,3.80052e+06,3.53997e+06,61,8415,10641,6,7646,-107,38,0,14004,29132,18417,19,8050,5780,0,28.9545
4.12152e+06,3.54292e+06,48,5.6826e+06,8.30653e+06,69,45071,39036,41,45956,-70,57,0,14008,42305,28552,23,62800,52284,25,28.9545
3.75353e+06,3.31101e+06,43,5.00898e+06,8.16797e+06,79,179565,177947,41,90831,-65,74,0,14045,517132,451160,54,59212,52677,22,28.9545
3.41581e+06,3.20188e+06,41,4.98095e+06,4.5633e+06,67,9648,13226,17,-3543,-38921,0,0,14158,27443,17123,16,5779,5142,0,28.9545
2.98435e+06,2.82475e+06,39,3.9876e+06,3.49747e+06,71,12824,14598,15,-89,-325,0,0,14249,27734,24324,17,12585,11634,7,28.9545
4.18167e+06,3.582e+06,45,5.11835e+06,8.22873e+06,73,15039,18621,21,16313,-35151,0,0,14258,47264,39730,22,38898,33987,20,28.9545
2.33627e+06,2.30233e+06,30,2.72922e+06,2.38432e+06,65,27365,15136,23,6522,27,69,0,14294,55253,39946,25,3629,3579,0,29.9886
4.15595e+06,3.70424e+06,44,5.81388e+06,8.33324e+06,78,98333,87524,53,57311,-128,70,0,14323,438126,378207,53,67839,58430,24,29.9886
2.24448e+06,2.05713e+06,28,2.28373e+06,1.92768e+06,59,9437,10424,1,6274,-15626,0,0,14340,63755,48603,27,8243,7268,0,29.9886
4.16816e+06,3.57114e+06,41,5.02611e+06,8.21971e+06,68,176235,187856,35,92986,-120,8,0,14372,1.18503e+06,1.00166e+06,62,95370,80335,27,29.9886
2.19086e+06,2.02539e+06,28,3.28426e+06,7.96839e+06,52,185933,203160,27,90675,2946,937,0,14383,346680,321214,43,58691,51119,24,29.9886
3.2113e+06,3.02155e+06,38,4.55204e+06,8.24332e+06,58,48997,39276,24,34295,-95,58,0,14395,144179,126072,26,55815,47105,23,29.9886
3.54973e+06,3.28675e+06,35,5.14758e+06,8.35759e+06,64,64794,79983,27,44225,-3500,0,0,14502,82489,75849,24,32564,27747,19,29.9886
2.55659e+06,2.36701e+06,37,3.95751e+06,8.0925e+06,65,41967,52968,25,26710,-190,14,0,14503,254678,235198,38,68488,62725,22,29.9886
3.7822e+06,3.16354e+06,38,4.04105e+06,3.6501e+06,70,-6565,5245,0,-3307,-32573,0,0,14515,88002,80959,23,10568,7174,0,29.9886
2.49532e+06,2.62948e+06,25,2.90725e+06,2.66635e+06,56,7451,9857,0,2067,-251,0,0,14668,29934,20501,18,3703,2157,0,29.9886
3.72436e+06,3.42908e+06,41,4.88201e+06,8.2107e+06,76,7701,13045,23,5524,-26501,0,0,14682,40339,32393,21,27105,20719,17,29.9886
3.35971e+06,3.06164e+06,43,5.06937e+06,8.21799e+06,70,34307,27558,27,27598,7342,1555,0,14791,195271,174280,28,76513,67043,25,31.0227
3.61606e+06,3.43565e+06,42,4.08261e+06,8.12526e+06,70,37939,38203,22,22271,-281,0,0,14801,118663,110137,24,63299,55306,23,31.0227
3.16257e+06,3.08988e+06,39,3.63964e+06,3.26433e+06,77,18660,14913,34,10458,7621,1631,0,14820,26457,17401,14,4951,4795,0,31.0227
3.32942e+06,2.94135e+06,32,3.85559e+06,3.64335e+06,59,-2732,4726,0,-2206,-15576,0,0,14901,69182,64847,22,6815,7098,0,31.0227
3.32707e+06,2.73399e+06,42,5.66419e+06,8.20136e+06,64,36002,40392,36,14980,243,104,0,14935,28889,18446,29,10399,8104,0,31.0227
3.49308e+06,2.93995e+06,42,5.13792e+06,4.17858e+06,71,-219,15837,12,7539,-65,59,0,14972,26569,16255,20,8940,6270,0,31.0227
2.81299e+06,2.84047e+06,29,4.50899e+06,8.34492e+06,63,80586,81308,33,31167,-2479,0,0,14979,37231,33868,18,19763,19336,14,31.0227
2.72067e+06,2.68068e+06,37,2.68746e+06,2.66956e+06,52,7681,17265,12,11772,30375,6374,0,15146,56037,48396,23,7582,5597,0,31.0227
3.73676e+06,3.50917e+06,43,4.32196e+06,3.92579e+06,79,17561,9727,0,3998,-280,15,0,15156,28649,24048,18,13991,11670,8,31.0227
3.18341e+06,2.80513e+06,35,4.37278e+06,8.08967e+06,64,157966,170650,36,84196,-119,15,0,15161,911431,790339,60,103214,90721,26,31.0227
2.37881e+06,2.35612e+06,35,4.58941e+06,4.39881e+06,65,21575,9676,0,6580,-2029,0,0,15214,40982,36556,20,12356,10848,6,31.0227
3.29953e+06,3.15047e+06,32,4.58553e+06,8.30855e+06,64,231368,253887,36,121848,-106,42,0,15236,4.53814e+06,3.92446e+06,66,263671,232231,40,31.0227
2.73881e+06,2.7412e+06,27,3.34059e+06,2.53643e+06,58,73466,44912,37,44386,5054,1540,0,15274,68689,46546,38,37035,32953,20,32.0568
3.29094e+06,3.14462e+06,38,4.07941e+06,8.25645e+06,72,710,10193,2,10415,-69,81,0,15282,27132,26493,18,23205,19833,14,32.0568
3.23842e+06,2.82724e+06,36,4.31568e+06,4.11755e+06,55,22772,35105,22,37058,-214,33,0,15296,44197,37892,20,50834,46609,21,32.0568
2.34252e+06,2.22723e+06,30,3.38291e+06,3.02538e+06,60,15895,13095,14,7860,2583,682,0,15411,38626,29696,22,5107,5757,0,32.0568
2.22626e+06,2.12866e+06,30,1.77186e+06,1.74618e+06,47,4355,7217,0,2641,125,83,0,15497,47992,43778,20,5453,4870,0,32.0568
2.20558e+06,2.13806e+06,31,1.96201e+06,1.91695e+06,54,-7999,4378,0,1514,4902,1304,0,15524,28487,25131,19,1696,1985,0,32.0568
3.44524e+06,3.16887e+06,39,5.19317e+06,4.57138e+06,74,17464,17364,22,8494,-238,22,0,15567,33713,25023,20,11688,10400,3,32.0568
4.21633e+06,3.73504e+06,45,5.43364e+06,8.27503e+06,77,140818,140291,37,74310,-226,31,0,15584,586194,508730,57,67858,58348,24,32.0568
3.01555e+06,2.95071e+06,31,2.20467e+06,2.04429e+06,61,-6980,7259,0,-7276,7041,1799,0,15608,29878,24001,18,5528,4529,0,32.0568
2.74144e+06,2.62199e+06,35,2.50404e+06,2.2176e+06,69,19105,18642,16,11756,-16,83,0,15741,28540,20573,17,6785,6723,0,32.0568
2.14308e+06,2.10641e+06,29,1.92487e+06,1.87024e+06,53,-8414,6941,0,-4947,-133,32,0,15786,62993,56602,24,4896,5672,0,33.0909
3.69388e+06,3.27207e+06,36,5.28018e+06,4.60434e+06,68,350,9639,0,1755,-212,0,0,15803,54783,53310,22,5446,4975,0,33.0909
3.61919e+06,3.15199e+06,37,4.66633e+06,8.31922e+06,62,266763,265419,39,107888,-191,21,0,15870,1.20089e+07,6.14815e+06,73,925697,751275,64,33.0909
